transaction_id,date,customer_id,payment_method,card_provider,amount,status,merchant_category,country,currency,card_last_4,amount_log,prev_amount,amount_diff,txn_time_diff_hr,day_of_week,merchant_category_encoded,payment_method_encoded,country_encoded,currency_encoded,is_weekend,weak_label,fraud_label,fraud_probability,fraud_prediction
TXN102032,2018-05-06,CUST5506,Wallet,,249398,Pending,Food Delivery,South Africa,ZAR,,12.42680930259694,240328.0,9070.0,3840.0,6,3,4,3,4,1,0,0,0.0,0
TXN107677,2019-09-16,CUST5508,Card,Mastercard,500000,Success,Bills Payment,Nigeria,NGN,267.0,13.122365377402328,0.0,0.0,0.0,0,1,1,2,2,0,0,0,0.0,0
TXN103167,2018-01-11,CUST5509,Bank Transfer,,44548,Failed,Airtime/Data,South Africa,ZAR,,10.704344985957912,0.0,0.0,0.0,3,0,0,3,4,0,0,0,0.0,0
TXN107622,2018-01-25,CUST5509,POS,Mastercard,68427,Success,Professional Services,South Africa,ZAR,849.0,11.133537376572182,44548.0,23879.0,336.0,3,4,2,3,4,0,0,0,0.0027272727272727275,0
TXN104272,2022-04-25,CUST5509,POS,Mastercard,65682,Failed,Retail,Nigeria,NGN,9566.0,11.092595419088063,68427.0,-2745.0,37224.0,0,5,2,2,2,0,0,0,0.0,0
TXN104610,2018-09-15,CUST5510,Card,Verve,165746,Success,Airtime/Data,Nigeria,NGN,2856.0,12.018217808336798,0.0,0.0,0.0,5,0,1,2,2,1,0,0,0.0,0
TXN107888,2023-04-25,CUST5511,USSD,,152271,Success,Transportation,Ghana,GHS,,11.933423674312124,0.0,0.0,0.0,1,6,3,0,0,0,0,0,0.0,0
TXN107217,2025-02-20,CUST5515,POS,,500000,Success,Food Delivery,Nigeria,NGN,,13.122365377402328,0.0,0.0,0.0,3,3,2,2,2,0,0,0,0.0,0
TXN108642,2024-04-13,CUST5516,POS,,128879,Success,E-commerce,Nigeria,NGN,,11.766637017850856,0.0,0.0,0.0,5,2,2,2,2,1,0,0,0.0,0
TXN101982,2018-04-17,CUST5518,USSD,,245133,Pending,Food Delivery,Nigeria,NGN,,12.409560278785875,0.0,0.0,0.0,1,3,3,2,2,0,0,0,0.0,0
TXN101796,2021-04-09,CUST5518,USSD,,500000,Success,Transportation,Nigeria,NGN,,13.122365377402328,245133.0,254867.0,26112.0,4,6,3,2,2,0,1,1,0.9999943977591037,1
TXN101732,2023-06-12,CUST5518,Wallet,,299499,Reversed,Food Delivery,Ghana,GHS,,12.609869696537642,500000.0,-200501.0,19056.0,0,3,4,0,0,0,0,0,0.0,0
TXN108228,2022-11-16,CUST5519,Card,Visa,355987,Failed,E-commerce,South Africa,ZAR,5412.0,12.782652301400876,0.0,0.0,0.0,2,2,1,3,4,0,0,0,0.0,0
TXN105410,2016-12-28,CUST5520,Card,Visa,465605,Success,Bills Payment,South Africa,ZAR,4810.0,13.051095061914271,0.0,0.0,0.0,2,1,1,3,4,0,0,0,0.0,0
TXN107870,2018-02-18,CUST5520,Card,Mastercard,500000,Failed,Professional Services,Kenya,KES,1835.0,13.122365377402328,465605.0,34395.0,10008.0,6,4,1,1,1,1,0,0,0.0,0
TXN100825,2018-02-21,CUST5521,Card,Visa,500000,Success,Retail,Uganda,UGX,5989.0,13.122365377402328,0.0,0.0,0.0,2,5,1,4,3,0,0,0,0.0,0
TXN107468,2021-09-07,CUST5521,USSD,,380942,Success,Professional Services,Ghana,GHS,,12.850405036617486,500000.0,-119058.0,31056.0,1,4,3,0,0,0,0,0,0.0,0
TXN107735,2020-05-12,CUST5522,Wallet,,401884,Success,Professional Services,Nigeria,NGN,,12.903921257023688,0.0,0.0,0.0,1,4,4,2,2,0,0,0,0.0,0
TXN103250,2016-08-29,CUST5523,Card,Visa,304145,Success,E-commerce,Uganda,UGX,659.0,12.625263128256815,0.0,0.0,0.0,0,2,1,4,3,0,0,0,0.0,0
TXN101545,2017-10-26,CUST5524,Card,Mastercard,264307,Success,Transportation,Kenya,KES,683.0,12.484870368768425,0.0,0.0,0.0,3,6,1,1,1,0,0,0,0.0,0
TXN103100,2019-09-01,CUST5525,Card,Visa,38879,Success,Bills Payment,Uganda,UGX,7173.0,10.568235258574376,0.0,0.0,0.0,6,1,1,4,3,1,0,0,0.0,0
TXN103926,2016-04-25,CUST5529,USSD,,370060,Success,Transportation,Nigeria,NGN,,12.821423135896554,0.0,0.0,0.0,0,6,3,2,2,0,0,0,0.0,0
TXN105106,2017-07-24,CUST5529,Card,Verve,182786,Success,E-commerce,Nigeria,NGN,3910.0,12.116076819499584,370060.0,-187274.0,10920.0,0,2,1,2,2,0,0,0,0.0,0
TXN109965,2016-09-28,CUST5531,USSD,,333383,Success,E-commerce,Nigeria,NGN,,12.717050257745337,0.0,0.0,0.0,2,2,3,2,2,0,0,0,0.0,0
TXN108386,2018-10-30,CUST5533,Card,Verve,500000,Pending,Food Delivery,Nigeria,NGN,1713.0,13.122365377402328,0.0,0.0,0.0,1,3,1,2,2,0,0,0,0.0,0
TXN102159,2022-02-20,CUST5533,USSD,,500000,Pending,Bills Payment,Ghana,GHS,,13.122365377402328,500000.0,0.0,29016.0,6,1,3,0,0,1,0,0,0.0,0
TXN106312,2019-07-11,CUST5534,Card,Visa,444347,Success,Food Delivery,Kenya,KES,1932.0,13.004363318200038,0.0,0.0,0.0,3,3,1,1,1,0,0,0,0.0,0
TXN103086,2024-06-15,CUST5534,Bank Transfer,,209801,Success,Bills Payment,Nigeria,NGN,,12.253919507787362,444347.0,-234546.0,43224.0,5,1,0,2,2,1,0,0,0.0,0
TXN108767,2015-06-25,CUST5535,Card,Mastercard,54410,Reversed,Food Delivery,Uganda,UGX,90.0,10.904321618285532,0.0,0.0,0.0,3,3,1,4,3,0,0,0,0.0,0
TXN109834,2021-03-18,CUST5538,POS,,50612,Success,Food Delivery,Nigeria,NGN,,10.831963739274084,0.0,0.0,0.0,3,3,2,2,2,0,0,0,0.0,0
TXN101313,2015-09-30,CUST5539,POS,,500000,Success,Airtime/Data,Nigeria,NGN,,13.122365377402328,0.0,0.0,0.0,2,0,2,2,2,0,0,0,0.0,0
TXN107353,2017-01-26,CUST5540,POS,Mastercard,314509,Success,Food Delivery,Nigeria,NGN,6519.0,12.658771151119518,0.0,0.0,0.0,3,3,2,2,2,0,0,0,0.0,0
TXN109028,2025-02-14,CUST5540,Card,Mastercard,500000,Failed,Professional Services,Ghana,GHS,9624.0,13.122365377402328,314509.0,185491.0,70584.0,4,4,1,0,0,0,1,1,0.9621666666666666,1
TXN102589,2021-12-22,CUST5541,POS,,500000,Success,E-commerce,Nigeria,NGN,,13.122365377402328,0.0,0.0,0.0,2,2,2,2,2,0,0,0,0.0,0
TXN106376,2021-01-16,CUST5542,Card,Mastercard,500000,Pending,Transportation,Nigeria,NGN,6390.0,13.122365377402328,0.0,0.0,0.0,5,6,1,2,2,1,0,0,0.0,0
TXN105848,2021-09-23,CUST5542,Card,Visa,154274,Success,E-commerce,Kenya,KES,1995.0,11.946492003189269,500000.0,-345726.0,6000.0,3,2,1,1,1,0,0,0,0.0,0
TXN107205,2023-08-13,CUST5543,Wallet,,81130,Success,Food Delivery,Kenya,KES,,11.303820411209855,0.0,0.0,0.0,6,3,4,1,1,1,0,0,0.0,0
TXN105154,2017-11-09,CUST5547,Wallet,,451296,Success,Professional Services,Nigeria,NGN,,13.019880938330113,0.0,0.0,0.0,3,4,4,2,2,0,0,0,0.0,0
TXN106935,2016-12-07,CUST5548,Wallet,,257873,Success,Transportation,South Africa,ZAR,,12.46022637251824,0.0,0.0,0.0,2,6,4,3,4,0,0,0,0.0,0
TXN102762,2017-11-22,CUST5548,Wallet,,398698,Reversed,Bills Payment,South Africa,ZAR,,12.895962025214809,257873.0,140825.0,8400.0,2,1,4,3,4,0,0,0,0.0033333333333333335,0
TXN107405,2015-03-09,CUST5549,Card,Visa,97754,Success,Bills Payment,Nigeria,NGN,6447.0,11.490219627434591,0.0,0.0,0.0,0,1,1,2,2,0,0,0,0.0,0
TXN106060,2020-04-21,CUST5550,Bank Transfer,,206683,Success,Airtime/Data,South Africa,ZAR,,12.238946335803934,0.0,0.0,0.0,1,0,0,3,4,0,0,0,0.0,0
TXN106783,2024-11-09,CUST5550,Bank Transfer,,151881,Success,Food Delivery,South Africa,ZAR,,11.930859182549794,206683.0,-54802.0,39912.0,5,3,0,3,4,1,0,0,0.0,0
TXN106705,2015-02-21,CUST5551,USSD,,500000,Success,Professional Services,Uganda,UGX,,13.122365377402328,0.0,0.0,0.0,5,4,3,4,3,1,0,0,0.0,0
TXN103895,2019-11-15,CUST5551,POS,,500000,Success,Food Delivery,Kenya,KES,,13.122365377402328,500000.0,0.0,41472.0,4,3,2,1,1,0,0,0,0.0,0
TXN103206,2023-03-19,CUST5551,Card,Mastercard,500000,Reversed,Professional Services,Uganda,UGX,3370.0,13.122365377402328,500000.0,0.0,29280.0,6,4,1,4,3,1,0,0,0.0,0
TXN108548,2025-01-11,CUST5552,Bank Transfer,,196488,Success,E-commerce,Uganda,UGX,,12.188361729080768,0.0,0.0,0.0,5,2,0,4,3,1,0,0,0.0,0
TXN100563,2018-08-29,CUST5553,USSD,,5860,Success,Bills Payment,Nigeria,NGN,,8.676075516476429,0.0,0.0,0.0,2,1,3,2,2,0,0,0,0.0,0
TXN105000,2017-02-09,CUST5556,POS,Mastercard,200109,Success,Transportation,Uganda,UGX,5999.0,12.206622494335608,0.0,0.0,0.0,3,6,2,4,3,0,0,0,0.0,0
TXN109713,2018-12-07,CUST5556,Card,Mastercard,102695,Reversed,Transportation,Kenya,KES,5616.0,11.539528446764765,200109.0,-97414.0,15984.0,4,6,1,1,1,0,0,0,0.0,0
TXN103455,2021-05-15,CUST5556,Card,Visa,73260,Success,Professional Services,Nigeria,NGN,6573.0,11.201783686253297,102695.0,-29435.0,21360.0,5,4,1,2,2,1,0,0,0.0,0
TXN105065,2016-07-21,CUST5557,POS,,14961,Failed,Transportation,Kenya,KES,,9.61326893243235,0.0,0.0,0.0,3,6,2,1,1,0,0,0,0.0,0
TXN109334,2022-03-17,CUST5557,USSD,,195425,Success,Bills Payment,Kenya,KES,,12.182937070128016,14961.0,180464.0,49560.0,3,1,3,1,1,0,1,1,0.9532142857142858,1
TXN101836,2020-12-06,CUST5558,Card,Mastercard,54830,Success,Professional Services,South Africa,ZAR,9228.0,10.912011006422553,0.0,0.0,0.0,6,4,1,3,4,1,0,0,0.0,0
TXN102214,2021-08-23,CUST5558,Wallet,,500000,Success,Professional Services,Kenya,KES,,13.122365377402328,54830.0,445170.0,6240.0,0,4,4,1,1,0,1,1,1.0,1
TXN103918,2016-01-29,CUST5559,Wallet,,444792,Success,Professional Services,Nigeria,NGN,,13.005364284384603,0.0,0.0,0.0,4,4,4,2,2,0,0,0,0.0,0
TXN105618,2017-06-19,CUST5560,USSD,,319910,Success,Airtime/Data,Nigeria,NGN,,12.67579811109198,0.0,0.0,0.0,0,0,3,2,2,0,0,0,0.0,0
TXN100228,2020-10-14,CUST5560,Card,Verve,500000,Failed,Bills Payment,Nigeria,NGN,9660.0,13.122365377402328,319910.0,180090.0,29112.0,2,1,1,2,2,0,1,1,0.9533333333333334,1
TXN104193,2021-08-14,CUST5560,Card,Mastercard,500000,Success,Transportation,Uganda,UGX,2933.0,13.122365377402328,500000.0,0.0,7296.0,5,6,1,4,3,1,0,0,0.0031578947368421056,0
TXN105611,2017-12-30,CUST5561,Card,Mastercard,444393,Reversed,E-commerce,Nigeria,NGN,2142.0,13.004466835306332,0.0,0.0,0.0,5,2,1,2,2,1,0,0,0.0,0
TXN105297,2024-10-02,CUST5561,Card,Visa,372457,Reversed,Retail,Nigeria,NGN,4163.0,12.82787955876695,444393.0,-71936.0,59232.0,2,5,1,2,2,0,0,0,0.0,0
TXN101004,2021-01-12,CUST5562,Card,Visa,500000,Success,Bills Payment,South Africa,ZAR,7674.0,13.122365377402328,0.0,0.0,0.0,1,1,1,3,4,0,0,0,0.0,0
TXN109122,2024-12-26,CUST5563,Bank Transfer,,428528,Success,Airtime/Data,South Africa,ZAR,,12.968113692676248,0.0,0.0,0.0,3,0,0,3,4,0,0,0,0.0,0
TXN104537,2015-08-04,CUST5564,Card,Mastercard,382242,Success,Professional Services,Nigeria,NGN,2546.0,12.853811811001002,0.0,0.0,0.0,1,4,1,2,2,0,0,0,0.0,0
TXN104366,2022-09-15,CUST5565,Card,Visa,33398,Success,Food Delivery,Uganda,UGX,8063.0,10.416281238396817,0.0,0.0,0.0,3,3,1,4,3,0,0,0,0.0,0
TXN100147,2015-05-23,CUST5566,Card,Verve,279407,Success,Retail,Nigeria,NGN,9285.0,12.540428358179629,0.0,0.0,0.0,5,5,1,2,2,1,0,0,0.0,0
TXN104367,2021-03-03,CUST5566,Bank Transfer,,233239,Success,E-commerce,Ghana,GHS,,12.359823245336091,279407.0,-46168.0,50664.0,2,2,0,0,0,0,0,0,0.0,0
TXN107542,2023-12-05,CUST5566,USSD,,357533,Success,E-commerce,South Africa,ZAR,,12.78698574148912,233239.0,124294.0,24168.0,1,2,3,3,4,0,0,0,0.0,0
TXN101599,2020-08-22,CUST5568,Card,Visa,500000,Success,Bills Payment,South Africa,ZAR,4816.0,13.122365377402328,0.0,0.0,0.0,5,1,1,3,4,1,0,0,0.0,0
TXN101080,2021-03-03,CUST5569,Wallet,,500000,Success,Airtime/Data,Nigeria,NGN,,13.122365377402328,0.0,0.0,0.0,2,0,4,2,2,0,0,0,0.0,0
TXN108308,2018-02-09,CUST5572,Wallet,,216822,Reversed,Professional Services,Ghana,GHS,,12.28683663148152,0.0,0.0,0.0,4,4,4,0,0,0,0,0,0.0,0
TXN108416,2020-08-23,CUST5572,Card,Mastercard,500000,Success,Professional Services,Nigeria,NGN,2466.0,13.122365377402328,216822.0,283178.0,22224.0,6,4,1,2,2,1,1,1,0.9999947916666667,1
TXN107700,2025-06-12,CUST5573,Card,Mastercard,500000,Success,Bills Payment,Nigeria,NGN,5924.0,13.122365377402328,0.0,0.0,0.0,3,1,1,2,2,0,0,0,0.0,0
TXN101468,2015-07-16,CUST5575,Bank Transfer,,500000,Success,Retail,Uganda,UGX,,13.122365377402328,0.0,0.0,0.0,3,5,0,4,3,0,0,0,0.0,0
TXN101150,2015-02-28,CUST5576,Card,Visa,492898,Success,E-commerce,Nigeria,NGN,3794.0,13.10805956388232,0.0,0.0,0.0,5,2,1,2,2,1,0,0,0.0,0
TXN105313,2025-11-04,CUST5577,Card,Mastercard,500000,Success,Food Delivery,Ghana,GHS,3108.0,13.122365377402328,0.0,0.0,0.0,1,3,1,0,0,0,0,0,0.0,0
TXN106559,2024-11-14,CUST5578,POS,,500000,Success,Airtime/Data,Nigeria,NGN,,13.122365377402328,0.0,0.0,0.0,3,0,2,2,2,0,0,0,0.0,0
TXN104092,2022-01-18,CUST5579,Wallet,,260440,Success,Professional Services,Kenya,KES,,12.470131626999391,0.0,0.0,0.0,1,4,4,1,1,0,0,0,0.0,0
TXN105245,2022-12-07,CUST5580,Card,Mastercard,348976,Success,Airtime/Data,Nigeria,NGN,6461.0,12.762761296434098,0.0,0.0,0.0,2,0,1,2,2,0,0,0,0.0,0
TXN101507,2024-09-03,CUST5581,Bank Transfer,,305086,Success,Food Delivery,Nigeria,NGN,,12.62835226081631,0.0,0.0,0.0,1,3,0,2,2,0,0,0,0.0,0
TXN106379,2021-02-20,CUST5582,USSD,,500000,Success,Retail,Nigeria,NGN,,13.122365377402328,0.0,0.0,0.0,5,5,3,2,2,1,0,0,0.0,0
TXN107949,2023-02-08,CUST5582,Bank Transfer,,130775,Success,Transportation,South Africa,ZAR,,11.781241214931043,500000.0,-369225.0,17232.0,2,6,0,3,4,0,0,0,0.0,0
TXN100654,2023-01-18,CUST5583,POS,Mastercard,226013,Pending,E-commerce,South Africa,ZAR,6845.0,12.328352223238449,0.0,0.0,0.0,2,2,2,3,4,0,0,0,0.0,0
TXN104891,2024-01-08,CUST5583,USSD,,22941,Failed,Bills Payment,Nigeria,NGN,,10.040724570841212,226013.0,-203072.0,8520.0,0,1,3,2,2,0,0,0,0.0,0
TXN100262,2016-03-01,CUST5584,POS,,60368,Reversed,Bills Payment,Nigeria,NGN,,11.008231007134478,0.0,0.0,0.0,1,1,2,2,2,0,0,0,0.0,0
TXN103771,2017-01-18,CUST5584,Card,Mastercard,500000,Success,Professional Services,South Africa,ZAR,7191.0,13.122365377402328,60368.0,439632.0,7752.0,2,4,1,3,4,0,1,1,0.9999462984273112,1
TXN105240,2019-12-17,CUST5585,Card,Visa,500000,Success,Airtime/Data,South Africa,ZAR,8235.0,13.122365377402328,0.0,0.0,0.0,1,0,1,3,4,0,0,0,0.0,0
TXN102421,2020-01-12,CUST5586,Wallet,,9451,Pending,Food Delivery,South Africa,ZAR,,9.1539816383068,0.0,0.0,0.0,6,3,4,3,4,1,0,0,0.0,0
TXN105285,2023-09-13,CUST5587,POS,Visa,494696,Pending,Professional Services,Kenya,KES,9513.0,13.111700732916027,0.0,0.0,0.0,2,4,2,1,1,0,0,0,0.0,0
TXN105603,2015-05-01,CUST5589,Card,Visa,426276,Success,Transportation,Uganda,UGX,8581.0,12.962844648682278,0.0,0.0,0.0,4,6,1,4,3,0,0,0,0.0,0
TXN103920,2018-11-03,CUST5589,Wallet,,500000,Success,Bills Payment,South Africa,ZAR,,13.122365377402328,426276.0,73724.0,30768.0,5,1,4,3,4,1,0,0,0.0,0
TXN104830,2023-04-21,CUST5591,Wallet,,500000,Failed,Bills Payment,Uganda,UGX,,13.122365377402328,0.0,0.0,0.0,4,1,4,4,3,0,0,0,0.0,0
TXN109649,2024-04-09,CUST5591,Bank Transfer,,89565,Reversed,Transportation,Nigeria,NGN,,11.402731062662516,500000.0,-410435.0,8496.0,1,6,0,2,2,0,0,0,0.0,0
TXN101622,2016-01-31,CUST5592,Wallet,,330485,Success,Bills Payment,Kenya,KES,,12.708319577316152,0.0,0.0,0.0,6,1,4,1,1,1,0,0,0.0,0
TXN102219,2019-03-01,CUST5593,Card,Mastercard,47774,Success,Airtime/Data,Nigeria,NGN,253.0,10.774257769108472,0.0,0.0,0.0,4,0,1,2,2,0,0,0,0.0,0
TXN108775,2024-06-27,CUST5593,Wallet,,54039,Failed,Transportation,Nigeria,NGN,,10.897479792074137,47774.0,6265.0,46680.0,3,6,4,2,2,0,0,0,0.0,0
TXN100211,2025-02-08,CUST5593,POS,,470926,Success,E-commerce,South Africa,ZAR,,13.06245837160217,54039.0,416887.0,5424.0,5,2,2,3,4,1,1,1,1.0,1
TXN107215,2020-02-17,CUST5594,Card,Visa,378345,Success,Food Delivery,Nigeria,NGN,8819.0,12.843564399845294,0.0,0.0,0.0,0,3,1,2,2,0,0,0,0.0,0
TXN109477,2021-11-21,CUST5594,POS,,500000,Success,Professional Services,Kenya,KES,,13.122365377402328,378345.0,121655.0,15432.0,6,4,2,1,1,1,0,0,0.0,0
TXN107795,2016-05-31,CUST5598,Card,Mastercard,500,Success,E-commerce,Nigeria,NGN,7129.0,6.2166061010848646,0.0,0.0,0.0,1,2,1,2,2,0,0,0,0.0,0
TXN105822,2020-02-26,CUST5598,USSD,,493200,Success,Bills Payment,Kenya,KES,,13.108672077845291,500.0,492700.0,32784.0,2,1,3,1,1,0,1,1,0.96,1
TXN105139,2019-04-16,CUST5600,Wallet,,500000,Success,Airtime/Data,Nigeria,NGN,,13.122365377402328,0.0,0.0,0.0,1,0,4,2,2,0,0,0,0.0,0
TXN107609,2024-07-16,CUST5600,USSD,,94901,Success,Food Delivery,Kenya,KES,,11.460600059191544,500000.0,-405099.0,46032.0,1,3,3,1,1,0,0,0,0.0,0
TXN101694,2015-11-22,CUST5601,USSD,,183251,Success,Airtime/Data,Nigeria,NGN,,12.11861753374118,0.0,0.0,0.0,6,0,3,2,2,1,0,0,0.0,0
TXN102817,2019-10-05,CUST5602,Bank Transfer,,4870,Success,Airtime/Data,Nigeria,NGN,,8.491054533806542,0.0,0.0,0.0,5,0,0,2,2,1,0,0,0.0,0
TXN109522,2021-01-09,CUST5602,Bank Transfer,,500000,Success,Airtime/Data,Kenya,KES,,13.122365377402328,4870.0,495130.0,11088.0,5,0,0,1,1,1,1,1,1.0,1
TXN108127,2020-09-29,CUST5604,Card,Mastercard,500000,Success,E-commerce,Kenya,KES,385.0,13.122365377402328,0.0,0.0,0.0,1,2,1,1,1,0,0,0,0.0,0
TXN102988,2023-02-04,CUST5606,Card,Mastercard,500000,Pending,Transportation,South Africa,ZAR,6334.0,13.122365377402328,0.0,0.0,0.0,5,6,1,3,4,1,0,0,0.0,0
TXN107328,2023-11-06,CUST5606,USSD,,83863,Success,E-commerce,South Africa,ZAR,,11.336951718132408,500000.0,-416137.0,6600.0,0,2,3,3,4,0,0,0,0.0,0
TXN109237,2023-11-29,CUST5606,Card,Mastercard,42379,Success,Professional Services,Nigeria,NGN,615.0,10.65443183182229,83863.0,-41484.0,552.0,2,4,1,2,2,0,0,0,0.0,0
TXN103821,2017-09-09,CUST5607,Wallet,,180117,Success,E-commerce,Uganda,UGX,,12.101367470645222,0.0,0.0,0.0,5,2,4,4,3,1,0,0,0.0,0
TXN107352,2021-09-15,CUST5607,Card,Visa,274305,Success,Transportation,South Africa,ZAR,1055.0,12.521999550547202,180117.0,94188.0,35208.0,2,6,1,3,4,0,0,0,0.009824561403508772,0
TXN108052,2021-08-31,CUST5608,USSD,,500000,Failed,Professional Services,Ghana,GHS,,13.122365377402328,0.0,0.0,0.0,1,4,3,0,0,0,0,0,0.0,0
TXN109913,2021-07-26,CUST5609,USSD,,372977,Success,Bills Payment,South Africa,ZAR,,12.829274715653249,0.0,0.0,0.0,0,1,3,3,4,0,0,0,0.0,0
TXN101774,2017-06-10,CUST5610,Card,Verve,500000,Success,E-commerce,Nigeria,NGN,2948.0,13.122365377402328,0.0,0.0,0.0,5,2,1,2,2,1,0,0,0.0,0
TXN101266,2019-06-15,CUST5610,USSD,,199356,Pending,Retail,Nigeria,NGN,,12.202852466313908,500000.0,-300644.0,17640.0,5,5,3,2,2,1,0,0,0.0,0
TXN106976,2017-12-12,CUST5611,POS,,500000,Success,Retail,Kenya,KES,,13.122365377402328,0.0,0.0,0.0,1,5,2,1,1,0,0,0,0.0,0
TXN107415,2025-11-07,CUST5611,Card,Visa,313584,Success,Bills Payment,Ghana,GHS,6797.0,12.655825734681768,500000.0,-186416.0,69288.0,4,1,1,0,0,0,0,0,0.0,0
TXN100285,2019-08-04,CUST5612,Wallet,,14641,Failed,Food Delivery,Ghana,GHS,,9.591649390206587,0.0,0.0,0.0,6,3,4,0,0,1,0,0,0.0,0
TXN106421,2024-10-31,CUST5612,POS,,250402,Success,Airtime/Data,Ghana,GHS,,12.430826898966982,14641.0,235761.0,45960.0,3,0,2,0,0,0,1,1,0.9851257191822744,1
TXN105871,2025-02-02,CUST5612,Card,Mastercard,108052,Success,Professional Services,South Africa,ZAR,9438.0,11.59037712647324,250402.0,-142350.0,2256.0,6,4,1,3,4,1,0,0,0.0,0
TXN104566,2019-11-23,CUST5613,POS,,118388,Success,E-commerce,Ghana,GHS,,11.681731091710663,0.0,0.0,0.0,5,2,2,0,0,1,0,0,0.0,0
TXN107962,2022-01-29,CUST5613,USSD,,55235,Success,E-commerce,Kenya,KES,,10.91937019360524,118388.0,-63153.0,19152.0,5,2,3,1,1,1,0,0,0.0,0
TXN109988,2023-03-30,CUST5614,POS,Visa,13595,Success,Airtime/Data,Nigeria,NGN,2733.0,9.517530910816006,0.0,0.0,0.0,3,0,2,2,2,0,0,0,0.0,0
TXN102843,2015-06-17,CUST5617,POS,,500000,Reversed,Food Delivery,South Africa,ZAR,,13.122365377402328,0.0,0.0,0.0,2,3,2,3,4,0,0,0,0.0,0
TXN109880,2015-02-04,CUST5618,POS,,219879,Failed,Retail,Nigeria,NGN,,12.300837221974597,0.0,0.0,0.0,2,5,2,2,2,0,0,0,0.0,0
TXN103353,2018-08-03,CUST5618,Card,Mastercard,282946,Success,Airtime/Data,Ghana,GHS,7973.0,12.5530148799345,219879.0,63067.0,30624.0,4,0,1,0,0,0,0,0,0.005476190476190476,0
TXN101249,2022-09-02,CUST5618,USSD,,383523,Success,Airtime/Data,Ghana,GHS,,12.85715747931762,282946.0,100577.0,35784.0,4,0,3,0,0,0,0,0,0.006666666666666667,0
TXN105922,2025-05-21,CUST5618,Wallet,,76844,Success,Retail,Kenya,KES,,11.249545685041412,383523.0,-306679.0,23808.0,2,5,4,1,1,0,0,0,0.0,0
TXN107829,2016-03-24,CUST5620,Card,Verve,39953,Success,E-commerce,Nigeria,NGN,5788.0,10.595484071338678,0.0,0.0,0.0,3,2,1,2,2,0,0,0,0.0,0
TXN103051,2025-01-22,CUST5620,Card,Mastercard,263915,Success,Transportation,South Africa,ZAR,431.0,12.483386149679696,39953.0,223962.0,77424.0,2,6,1,3,4,0,1,1,0.9922708598308199,1
TXN100807,2025-03-13,CUST5620,Card,Visa,500000,Failed,Professional Services,Nigeria,NGN,7185.0,13.122365377402328,263915.0,236085.0,1200.0,3,4,1,2,2,0,1,1,0.9926030934112776,1
TXN105714,2015-03-16,CUST5622,Card,Visa,451818,Success,Bills Payment,South Africa,ZAR,8187.0,13.021036936137993,0.0,0.0,0.0,0,1,1,3,4,0,0,0,0.0,0
TXN102046,2018-05-13,CUST5622,Card,Verve,28026,Success,Retail,Nigeria,NGN,1991.0,10.24092361024682,451818.0,-423792.0,27696.0,6,5,1,2,2,1,0,0,0.0,0
TXN103745,2020-06-09,CUST5623,Card,Mastercard,95529,Reversed,Food Delivery,Nigeria,NGN,155.0,11.467195613264057,0.0,0.0,0.0,1,3,1,2,2,0,0,0,0.0,0
TXN109648,2015-07-30,CUST5625,POS,,356477,Success,Food Delivery,Nigeria,NGN,,12.784027805852336,0.0,0.0,0.0,3,3,2,2,2,0,0,0,0.0,0
TXN109565,2021-01-24,CUST5625,POS,Mastercard,166372,Success,E-commerce,South Africa,ZAR,2904.0,12.021987534588344,356477.0,-190105.0,48120.0,6,2,2,3,4,1,0,0,0.0,0
TXN103864,2018-11-14,CUST5626,USSD,,44763,Reversed,Transportation,Ghana,GHS,,10.709159523937918,0.0,0.0,0.0,2,6,3,0,0,0,0,0,0.0,0
TXN101007,2017-12-22,CUST5630,Bank Transfer,,500000,Success,Transportation,Kenya,KES,,13.122365377402328,0.0,0.0,0.0,4,6,0,1,1,0,0,0,0.0,0
TXN109193,2025-07-11,CUST5630,POS,,500000,Success,Airtime/Data,Nigeria,NGN,,13.122365377402328,500000.0,0.0,66192.0,4,0,2,2,2,0,0,0,0.0,0
TXN103804,2025-09-15,CUST5630,Card,Mastercard,120264,Failed,Food Delivery,Nigeria,NGN,3759.0,11.697452920313346,500000.0,-379736.0,1584.0,0,3,1,2,2,0,0,0,0.0,0
TXN101132,2025-10-06,CUST5630,Wallet,,33807,Failed,Transportation,Kenya,KES,,10.428452739855835,120264.0,-86457.0,504.0,0,6,4,1,1,0,0,0,0.0,0
TXN106158,2025-01-15,CUST5631,Card,Mastercard,58499,Failed,E-commerce,Nigeria,NGN,6424.0,10.976782033219948,0.0,0.0,0.0,2,2,1,2,2,0,0,0,0.0,0
TXN100066,2018-06-04,CUST5632,Card,Visa,60759,Success,Food Delivery,Kenya,KES,7974.0,11.01468695670971,0.0,0.0,0.0,0,3,1,1,1,0,0,0,0.0,0
TXN105861,2015-03-30,CUST5638,Bank Transfer,,291937,Success,Airtime/Data,Nigeria,NGN,,12.584296729938352,0.0,0.0,0.0,0,0,0,2,2,0,0,0,0.0,0
TXN105441,2016-04-09,CUST5639,Bank Transfer,,98149,Success,Bills Payment,Nigeria,NGN,,11.494252199704608,0.0,0.0,0.0,5,1,0,2,2,1,0,0,0.0,0
